daily_distance_km,max_payload_kg,route_type,depot_grid_capacity_kw,annual_fuel_cost_usd,annual_maintenance_cost_usd,charger_availability_on_route,suitability_score
248.24167498045855,5731.731115852544,urban,106.42981437437709,14868.159963648528,3681.9069145221006,0,77.26475885786196
92.75493586685012,974.9064070954926,urban,305.5427258486373,5538.752950789024,1846.5583413860197,0,80.76641080316831
332.571935908332,4128.644325555991,urban,331.146877622877,10094.196716934068,3748.0623346207403,1,80.89915010149349
366.9079743765623,1272.7845732938322,urban,567.3591146121712,12287.86254029325,7019.527433131944,1,75.14654271488611
48.34038348174252,1592.8863325587417,urban,256.321364954062,2366.2629822204995,556.30863449893,0,68.33841315988123
410.3146952785214,4709.1240076352415,mixed,346.6696189207235,23624.057718789532,5848.4548954463135,1,71.56090455573047
400.6349113480737,2357.5447947069756,urban,532.8786058216791,24446.580160059984,5308.331394705082,1,84.93539204359239
234.73159012818985,191.6958915474339,mixed,203.02192510305284,13607.137320408645,4058.3905433750406,0,79.45032353187717
275.59647115637875,2573.294781544228,highway,409.38586334604014,14337.197273841037,2277.435188556027,0,54.754408448287144
346.7347496255774,1484.205525702813,mixed,457.93968156092643,12661.7353973428,5318.574310765123,0,54.004758454070455
329.68787815422957,4147.479994316003,urban,208.3590172919005,10668.76498372498,5607.442471962032,0,60.74197840993245
22.689229859842214,1287.5248758324767,mixed,111.13959353542701,715.7150325433256,304.0767622006909,1,55.51718675099753
71.93241628954588,5077.183141353383,urban,309.2020820128299,3588.8877560537353,634.1675172427039,0,73.58585841348736
90.60460843827926,1712.494120832761,urban,223.72901212798146,2824.7010177924094,956.7903431685841,1,67.56101309631453
366.38928841852595,2449.2153109556302,urban,170.88052259844517,19794.290705204323,5860.7281136263,1,72.24661695190102
219.6388567449567,1893.5156356630234,highway,584.4514667560514,11674.969094368804,4105.701971061954,1,71.0514241694174
268.6587212698737,3916.95158468479,mixed,308.7595159403969,8754.876265567842,3430.800774938102,1,65.21323800819961
374.29965815640014,741.8067161744207,urban,516.039450898403,22257.81408727413,5429.2728506295625,1,86.87929186718249
173.55675511480223,2946.881330284728,mixed,129.26068516786512,8150.694149772563,1797.1477369996305,0,67.73633179297931
363.23395570322947,2106.5606690080904,urban,564.5740174659913,21574.009622497877,4595.878075913601,1,80.49376736972935
220.66916270274524,5322.207085236641,highway,479.7423892228777,13086.19480704455,2584.0077813647504,1,66.61099898938403
190.38878731500606,579.4607474101954,highway,488.0849113706483,6930.838605154697,2987.974831516335,0,60.72940555320645
169.86232778545414,5003.7161298572,urban,243.01245198961823,7196.8583915541485,3364.758159633791,1,79.2032591439167
463.69933920395806,1130.9307876999685,urban,299.0976409504465,15939.829787386809,8191.848459755445,0,60.68143808666705
373.96763597967515,668.1793105902376,mixed,362.1122806507278,20638.071646964912,3703.048964145826,0,63.20134717837336
24.391112459691158,1333.5887200195966,mixed,477.0128386799629,1131.358817820765,359.06113763395297,1,63.13659093763892
460.19820123096383,750.5199447690908,urban,511.698199955356,27697.60224023898,3833.5184062312023,1,72.82389351731356
375.5794278229031,3197.7560969824344,mixed,60.656505970881646,13808.92675087288,3976.0504245339057,1,59.76386538685714
84.36624222122883,5931.05747455732,urban,543.8764967069071,4418.424534879102,814.3637938253164,0,73.57457221771003
50.497228316262465,350.8150087569142,mixed,563.4355417149926,3138.412682891919,590.530707680506,1,69.93661886748382
158.31025355164581,2847.6008435188487,urban,361.83913154871954,8172.749585239717,2530.6170460597,1,87.3605614032069
305.2444111459187,2408.5114252809913,mixed,124.24910875411997,9839.600239823307,4194.79582050044,0,53.84044204200759
301.69421045450235,2136.6975233414423,mixed,493.77267713154134,14820.363450423643,5780.873110532143,0,71.6748091067241
143.27030819438752,2091.402121035161,mixed,335.92375451151537,5135.508346465724,1455.5347096215842,1,73.07488872810593
222.23886507569927,5385.824626264804,mixed,493.05992542408205,6887.480287919051,2678.5593294885575,0,70.42921854958409
113.528922406887,261.01047871916364,mixed,491.66275405475017,4641.768800152524,1319.5645130064527,0,69.17353642049063
38.519088602532925,4683.2608661738095,urban,65.73664967618859,1488.7004775372861,402.50696221056535,0,58.3190453758462
255.3912673534986,1629.659096014759,urban,370.1075355968385,14208.70700435865,5086.023772971246,1,84.28779840018795
176.3508774271977,2392.278738282813,urban,297.6394150722019,7432.2402899552035,2176.2261394678308,0,83.68574755471597
267.44033101853745,2607.8769901641795,urban,568.4798899497179,14393.948943153837,5149.927896023028,0,83.72863933898905
455.12590494876,1932.680761331399,mixed,188.53515577635687,13893.977690420641,5634.876701438548,0,44.02409019104698
81.66719493832431,697.3193417370775,urban,135.51006212169113,2489.329973277839,820.8488984499751,0,69.02764337494988
15.912338514594227,818.8354656521935,urban,539.7958107712055,492.52963937254907,143.05318244578118,0,73.92209145853128
50.74836917618821,1894.0670758834692,highway,101.99860780656127,1884.2437788142593,923.3432285817736,0,43.68126146457636
230.15935768725748,4957.582959390416,mixed,416.61388335381014,9702.276353131976,1818.5398366209577,0,63.37822505618643
343.72339385808044,937.5717688063593,mixed,190.51159109745936,17101.953543408177,6721.487715464906,0,60.49259842166747
285.0550755424929,4494.443023903695,urban,347.1897669660244,17685.4443753658,3628.0071599028984,1,75.70293453796188
245.12599242879236,1839.887917161333,urban,375.48836821213774,10177.217170184795,2596.4184846032117,0,79.08690466975531
179.59285595797178,5318.269870405743,mixed,259.1610299454105,5712.653794519736,2733.057848244293,1,73.37800546437745
159.13798976214795,2655.721581093749,highway,585.354513438701,5782.160340648615,1457.9287523921528,1,55.472147752493605
189.97307142381572,1154.581382789647,urban,92.1224033297128,11242.641435697202,1596.1194881790361,0,75.92572095054011
299.41025361421816,5917.190033146485,mixed,243.96846708650287,15787.849881002085,5343.6621937675245,0,65.39191509487037
93.00558947747433,1183.3119374949827,highway,266.78126622147477,5178.693221296227,1191.2513676796098,1,52.85170752304198
373.683368620401,3470.575954208776,mixed,384.1624651627662,12718.487843181227,5223.415781644148,1,67.11024138740052
282.4927566432963,3480.325896862385,mixed,253.24695854379368,9714.100212205134,2742.63745776204,0,64.38214590089156
140.15771558931385,2330.9586893900123,mixed,71.76606665271548,4716.026147728604,1158.7963893535493,0,64.83641541474607
248.03612770724695,5716.208266412416,highway,569.2465489357833,14350.87374114263,3000.5430553807378,0,60.41717182349179
462.6920897736024,5086.66619010863,mixed,258.4062627586311,17038.149121872393,6397.564013862277,1,67.70768472610773
24.528561052515226,5004.444430903716,highway,215.46413042198745,1248.5634042842494,418.65060464636304,1,48.91541717293375
107.77802801907157,5848.788822262445,mixed,276.33244264179274,5041.361115574701,1483.365166647907,0,72.35470815353243
223.4968115550243,2824.0896284484534,highway,141.70847404541962,10659.160156912854,3862.3238800655613,0,55.090364793558386
311.87447062762004,718.5367873771713,highway,73.62968553116077,11337.151334384971,2789.0652428821672,0,34.903598196148806
113.68614382275061,4627.917163881294,mixed,101.9184102786846,5757.691373838167,943.5420899442607,1,64.45530078068991
448.10283599493124,2377.753589793813,mixed,112.49307379708237,14070.772910867388,4250.596876981605,0,42.91969194438928
313.7959857774586,1263.5191380505821,mixed,130.63896135629864,19545.676972126,5381.648723195953,1,63.30762755135115
423.0058562647402,2976.9969578384826,mixed,260.6767241523225,13058.048847936318,7187.558103030899,0,52.672504310284985
168.1328375663981,5565.455799977905,highway,379.98107239082987,5318.056376166799,1558.103408159311,1,63.25921703286112
400.46357945258274,1152.4385612355761,urban,382.89938524563854,16239.215088048204,3158.599708463121,0,62.2567910303536
190.87193585824252,5114.88806909399,mixed,15.057078193727213,10885.011176594548,3066.5531411055767,1,69.1019587445276
132.5295741944603,2596.4989084484364,mixed,553.7602351355639,5083.65546936968,2410.8484383268337,0,77.49521030613809
438.91973271116376,950.2915871133806,mixed,496.3656006114082,19899.69365992061,7429.3073471932385,1,68.8677965721401
57.881591190667365,5113.03647833364,mixed,578.9037530700833,1770.2658230698091,580.8410300530805,0,67.89811813429624
453.44329016622794,5822.2789959698575,urban,225.59201166716284,14765.73585074006,6709.645126387667,1,68.23822230200652
228.20957072843657,1853.933687634818,mixed,403.9075768632972,11355.456427888601,3872.048105318122,0,81.9119894025645
476.5708451709257,1925.6868275761028,highway,113.29213831481681,17307.456706806122,5098.287613094014,0,20.341850137375623
265.9115139867884,2434.6940007836088,highway,492.96432092389654,13977.179582808292,3748.424320581819,0,57.1966457937601
367.232000018271,4912.662632095721,urban,109.40011792830578,20390.635090491513,4197.739038610046,0,59.167358930233846
18.28802259717186,210.9406009260739,mixed,205.7016349725335,1054.0459372058135,188.7267735968269,0,62.91360643845053
245.9500712814768,1460.145827664576,highway,302.1383907289852,8448.010731790608,4825.507585024204,0,54.88919081973155
357.9158643024236,4279.513894972008,mixed,362.801026278859,16036.072349849599,6767.213496001763,0,67.59072477952871
379.0145642806788,2522.9907853403274,mixed,342.38531920773795,23036.560978313002,4954.041242861799,0,66.37809254157034
88.49259090974309,2082.229394363546,urban,74.7261668503484,4875.297102056547,814.9924943626022,0,68.23222636628289
209.82149192799207,5252.854900076802,mixed,261.68046167535283,7092.220816841122,3482.7936440601898,0,76.86519576193135
209.8684605254925,5516.403432855501,mixed,554.9019195604062,9723.469782924803,2244.808485624171,0,79.62286908291767
63.19297595206098,5695.719382122244,mixed,525.3355887348332,3790.1484311824966,607.0615902882172,0,69.26928037243479
221.016161076532,1744.4206160276353,mixed,360.6083611039643,9791.29467674267,2711.6721935714104,1,76.53348386687101
390.29822579364253,5488.198765803776,mixed,349.80987664035683,22331.331500626275,5512.229699138297,0,63.208827882255804
154.58404299282896,4461.24849515464,highway,80.32998184985816,7128.630920987796,1347.6643241236472,1,45.09384744471726
216.14715268065567,1052.1562786581967,mixed,132.1517796015275,7234.743377485403,3165.8707976629958,0,69.04320204899959
461.84578855389634,3720.07966560303,mixed,162.7942494233962,16074.674341436654,3552.4506922200185,1,54.232417417436594
29.74425528957643,304.05869294589866,highway,300.5945011864263,937.448562676482,554.6816774612668,0,48.49216410762616
290.0576220713404,4294.012211259561,highway,442.84328813599546,10542.935861362153,5513.783977212266,1,54.66854054671084
360.69778267659757,4441.37000750799,highway,284.52433302849107,21296.483773031727,6010.445901958771,0,51.47586934743908
368.81033182449795,4767.630275280734,mixed,88.74570947487769,18857.802059704052,4916.930516043306,0,48.79639031652206
347.91118157108065,1159.2715666162442,mixed,272.0190930516576,18791.67459701319,3717.849645154898,0,60.85118799904398
352.79992121282294,3825.262154543056,urban,110.1404534430997,17711.966326506667,5927.532996302293,0,60.58259724709986
42.44088953796818,1196.311606241778,urban,454.42120074033744,1806.3915066302065,812.6354480327035,0,73.77436852092715
263.37352789839474,5687.902987826678,mixed,112.40300333667872,9757.458989228911,2497.2212236084815,0,61.282591355679436
379.08061832062407,4098.8125521828815,mixed,297.2823838835072,22776.10138669232,5050.405734033611,1,79.22885642519782
58.74024780235826,707.6562108237262,urban,420.6469575567394,2745.0473747751926,672.0336913092782,0,75.90908614409227
20.603213909893555,1244.1385455340635,highway,148.49586740794703,940.2430396447321,246.3994467030892,0,45.321706255321416
393.771251693841,4031.241574059025,mixed,59.47761296783596,24560.84504875731,4950.481255654395,1,68.59131176462934
346.21689021841746,2938.5224025337106,mixed,344.530193503728,14706.505722399696,6715.726307506915,1,78.60689201831562
206.6759838652158,4457.341347333639,mixed,46.70855815006962,11937.41318444155,2218.246018154759,0,68.78685796260707
452.28434114698996,1792.6144737151058,urban,358.84465613637826,26244.333477188655,6177.502149645514,1,75.56777593815471
371.4681140129341,3998.8175905554,highway,455.79664448792784,13953.004257817618,7204.101562661261,0,45.901259148652755
465.0553378470585,1185.2169829780682,urban,207.64985512829932,15385.095553346266,6255.325007789184,0,52.36054111887856
447.1315956895723,3330.7050406620438,mixed,300.6844043122049,27591.441692310753,8180.269871090432,0,51.95183336626843
238.8015253853778,5753.127610567419,mixed,558.3256753615937,10469.452437965061,1966.4254122378904,0,71.77853586344273
365.9396750692582,3825.1000589022706,mixed,290.59868554269815,11004.596629313948,7103.943083813883,0,63.871632534897074
326.1739957955521,442.46266240376144,mixed,597.9841259151325,15075.13570094661,3210.9022629867677,0,64.19379686158173
392.32202269300853,5934.258505759267,urban,106.84641064423865,19666.028749987512,7748.041356866577,0,60.0263123113333
381.2751070467113,1067.6680284458637,urban,429.72633295272414,21055.104924163265,3696.351904055073,0,73.30411093655482
86.25286606545043,4350.704250778065,mixed,396.7818799453936,5230.8584394585205,1125.9944527309638,1,73.7016997174945
123.68702229097404,3265.300728525546,mixed,525.2983159129014,7389.439393157943,1404.797760912942,1,73.19363317211527
138.56518338756882,1872.0100236551773,mixed,69.07927901446632,8390.733501868635,1789.6237668229144,1,65.74136520972415
395.6018300359099,1187.2663397520982,urban,178.92085602856278,12281.089842930025,4205.864295066928,1,60.56952451394908
391.9948923270728,1189.5588310187868,urban,92.32484706979612,20827.73108075445,7669.955381778322,1,70.81765347855497
245.3309363268406,5171.638135067738,mixed,560.8606465290741,9160.751318294953,2777.529479965805,1,68.65311856186979
285.08700055214337,5256.538207856027,mixed,264.5816649174754,10290.347090395313,4466.154819345507,0,68.40610927427817
399.5188011303059,2871.101301504565,urban,547.3885196380154,22377.189273004766,3682.801711763271,0,67.02341300752661
160.3560243151506,756.1855581110972,mixed,187.22809169991126,6984.581633290788,2855.1139269348023,0,68.69492752986264
38.333131266108936,5322.365857503721,urban,88.92533929656635,2291.9188462466823,547.4488371390294,0,62.51501221995674
239.40734379981276,2999.046444124271,mixed,188.4743046968196,7512.396666061764,4726.637516861883,0,68.11340982777219
439.87847188963235,2716.760173771445,urban,364.34700020690866,24664.371673943027,5627.15754086442,0,60.391675921896834
382.56774134643393,2533.0385929600784,highway,509.4610661939857,13178.356269435693,3803.908711108019,1,50.52604728320788
185.47704594544587,2285.332917076353,urban,240.45355553662316,6628.71945450995,2193.31011780725,0,77.92460018069201
45.118682624519074,3227.131611110276,mixed,550.1630656632883,2053.528596708709,754.0265857653769,0,72.38417186757847
311.16757000286714,3686.5661756784693,highway,157.8757549115883,13335.60682020244,4897.413956413135,0,37.17710278412069
403.03822007979187,2878.628390901792,urban,420.7213020727036,18459.39228210484,6944.0835727230415,1,81.25368985207314
324.2010834014069,5395.3917562120105,mixed,445.3923100321293,19630.655050269255,2729.2474796408333,0,67.70856446001551
212.65971911480415,2008.3181868975591,urban,175.26830780841036,10923.296330993335,3137.711152708846,0,76.87404388951138
72.35943012826817,3533.124362202671,urban,30.777378805808553,2853.4981003547964,1385.8356541341195,1,59.58268856526985
438.51002352387,1904.7304331348137,mixed,228.6638450996919,15619.522319660458,3880.2760920557407,1,59.15888595170589
143.3206214753231,4557.097639186325,highway,41.439746174089606,6256.160673264892,1243.9070102454689,1,47.934520131652896
119.29347196922609,747.4084310701786,mixed,541.9409586102739,5329.833511438564,1963.2788231671168,1,72.141375388061
394.42914950848916,1253.8891312526953,mixed,572.8122788164239,19540.835873033117,4512.182971296487,0,67.96611934093137
471.26727150659354,4837.028248072662,mixed,445.1972508284103,18212.16511529113,7414.0898805213465,1,68.60403230838543
321.97452031631354,1221.7059320343014,mixed,440.1104824085928,17690.584313840212,4609.80786458905,0,69.63225345398845
305.53687739641606,3810.61612523923,mixed,155.9222116058624,10143.811490314763,6057.523176646788,1,57.74290589584221
163.5353541877941,5825.924193639552,urban,58.246462286479506,7884.813653604464,3043.9171069040362,0,74.59636263841848
24.492254568585142,3208.9100905309,urban,484.2312119786362,1231.097756499384,391.2860490398645,0,77.00805906027495
104.18600760755999,1246.2692110894052,mixed,342.10972995872004,3825.921320272749,1122.180489380303,0,67.45357572982093
286.76015299880595,2026.0426173019293,highway,413.75210551049736,16300.986680524884,3089.511455614854,0,55.546075907385344
85.36215474446117,4967.229747257294,urban,471.0900248304446,4268.239542301271,1581.5940584148075,0,78.92369094003539
425.9836502230671,2207.2163417518464,mixed,254.5190473370773,21719.190452532668,6311.698921816384,0,61.11283455009089
102.48727985159161,4382.541450324409,urban,99.55975513731586,4732.520679556167,1779.7963848736463,1,66.89174658925377
257.7785706505342,4697.49786787146,urban,480.0965276272938,15353.758777726542,3382.906181727766,0,79.85652065511151
253.08615928248963,3081.91965638421,mixed,280.4528989486183,13300.347437088605,2224.2275799113436,0,73.33246417488236
295.8347180102875,4731.7982985433755,mixed,498.7506750507206,12546.248581993817,3449.0129420666694,1,71.37414487925878
167.25684241888814,2003.8825759050542,mixed,271.05400085460747,6314.730462199604,1591.3426355794054,1,73.16309054022162
421.1934034953716,3169.533933290974,urban,141.95459894752406,13608.550136863192,7275.235837648154,0,49.48219291408511
221.60021422840737,4166.3658442370215,highway,115.03793474246265,7838.936327537305,3602.4216939327935,0,50.92223748450619
340.57141411250694,1133.2279117306252,urban,450.1942275871132,21204.724117961785,2930.672030887731,1,87.74643550465194
310.69855034951695,1750.6885091858096,mixed,351.3101368344881,13428.367770215707,4743.533410167274,0,66.57641041949725
69.47757865066202,3964.414129852865,mixed,251.6926967718416,4113.582266273981,1280.2420703620555,0,72.83172448000705
304.5272990067143,3983.856701002888,mixed,302.8883023719292,10823.96730043284,4938.535558823762,0,67.6976367164518
271.0767452612096,3035.820481749927,highway,336.5385840926258,11879.729176184153,3764.9575124096664,1,55.79453310820578
432.85088941399624,4804.174337175405,mixed,155.05861846809069,26497.76804692477,4933.7604238720705,0,52.68663792325135
424.60763596548003,2970.021176729107,urban,236.22686412314815,13995.831198613621,7892.907941170207,0,53.28419201223182
85.19397614641557,5305.73525267034,urban,186.060707089195,4200.44547885268,1089.2101841444928,1,74.28130232479285
52.983592697772565,4455.03507060088,urban,242.22795034619193,3172.2912431194122,963.8997583757483,0,71.08627467309284
