charge_cycles,avg_temp_c,max_temp_c,internal_resistance_ohm,voltage_drop_v,discharge_rate_c,capacity_throughput_kwh,soh
1499,15.007125707276538,22.517597843109215,0.3864321459614604,1.1292689391196207,0.5508028308466308,78448.62851666458,57.34737534139509
699,20.564187287301674,32.44853334029078,0.23730685563976317,0.6647379481808444,2.511936632509562,42264.9349352724,75.73096354569138
975,26.518916697591774,39.896533628704134,0.30087373351041186,0.8534932752494642,1.9079616860100175,26814.24702619439,70.07704157441736
189,42.97769728275759,55.36442924307198,0.19872357296908016,0.40298369669994294,1.8112722665519005,5380.785726188123,83.31321875573855
957,17.10089117242413,31.66050414174586,0.2742212638451245,0.8194622806620528,1.1402736244947438,62333.19793547823,69.57038403817184
686,15.284563008854942,17.394160477172043,0.21491273034272404,0.6296420280857226,2.00519370816946,44899.821593101486,76.31515906030609
957,16.580515079316857,20.397456678912242,0.2813977543728029,0.8261407253540908,3.945546837541789,35662.830711277034,68.89130276048549
562,17.656302318408546,35.297298859433155,0.19715813101567917,0.572074695876316,1.5421395378528553,31337.91249868572,79.02042826962962
1267,16.127903196187827,30.39937878981073,0.3472607417663157,1.0342090282425893,2.598965446928351,59750.457760414174,57.56691717210764
831,29.39343980569514,33.426209374043346,0.2622988205356351,0.7674949945116921,3.2177040846048337,47063.520520315964,70.94309956442186
1154,32.42271621681983,49.58005608999426,0.3331236879589963,0.9681149293264872,3.122052381117861,78638.13469252529,58.824571022061875
646,23.150609132070123,29.510771052912325,0.23315931317740243,0.6286503609973466,1.6507100062240676,18729.362514006883,76.01327927809834
20,26.948621519269068,37.55729943478309,0.09624913364515211,0.2105431594791186,2.6380102923089765,1277.9844259884542,93.88463031150967
840,17.750980053342904,22.36451728526679,0.259592946171113,0.7262453603479632,3.5494263984455503,41707.22238988365,73.18231295601036
166,25.091113914852663,39.873094930443386,0.13708225629180898,0.3339223004124289,0.5540659970657729,8832.25363322457,91.3668654495958
1297,30.675575749035694,44.67895532729251,0.3638062686377948,1.0817937566584042,2.0250702489515766,74832.44869711025,55.00171711490813
387,36.96815421553936,42.76817869652981,0.2050080100334131,0.4936405599203528,1.2849569638466685,27527.757935648227,79.038564513452
600,15.100390861289377,32.64160466471541,0.18785485726473639,0.5744179936718828,1.8602130163959363,16701.598606552136,80.85778710213826
315,29.019322996129578,38.2428314320844,0.16103964672962215,0.4042019759852434,1.9559636279133459,8339.252545960051,86.8526350874966
13,23.910086293646465,31.175357932919816,0.09804829520317228,0.2267540525470194,3.1133483767532293,440.87015796770277,93.62570053265954
241,40.58465465075704,45.326587261118675,0.1801585874922363,0.43777724755217234,0.828376553384051,17911.695098622175,88.00743168215011
776,36.46659945702726,43.25762368230693,0.2750968135441759,0.7542411357196499,2.2940436609637866,47144.9630542577,66.55735710202788
1369,32.673256034126844,35.06974061615555,0.3934776717069848,1.0883569653855985,2.4746817712956086,76297.18459928066,53.51914687639098
564,23.317969370903207,35.81660423511329,0.21332060289228932,0.5929986197914581,2.2295516124313153,15426.50130629589,76.83516608458766
897,42.31017306172603,59.47032649591709,0.3293140142069335,0.8663013326241912,3.0615563857195203,61853.09354159947,63.042394274743685
1363,16.353020316609694,28.234668406559244,0.35435318716176933,1.0738935640586649,1.8432693956739659,89464.37955220141,58.348506037764885
91,18.284027960373454,24.230959275003215,0.11671369023258821,0.2898068705331527,3.807384722740266,5299.840199595236,92.96864967213811
1390,26.748904216210683,29.354949424060393,0.3907050635613603,1.1081760354792816,2.1863120488862946,58319.59167618684,56.54388129809383
955,18.73312671890569,24.596432037564142,0.30140602627074287,0.8449524946209731,2.4992486836517913,27241.611628384286,67.11253343343182
1478,43.692470926782754,53.18265663206242,0.43171236165454274,1.2314583128042134,3.389357881713623,79814.84425587817,47.42471155188443
1451,38.9396796643015,54.61268538089784,0.4138757721140731,1.1974499162062149,1.4633263707589286,88488.84115948377,50.65978607381215
508,22.76947954805441,28.150650893734344,0.20971590131854617,0.5658199810623749,0.7632071006698087,15093.704902122085,80.44176606355657
775,32.65662686919736,47.612873029581706,0.2741675794558074,0.7213411908769513,2.977243924268689,43933.49681719172,69.1763219178646
34,44.46991545240245,62.07471788273635,0.1585564230726439,0.28305843227478705,2.1905414944193256,1336.8223154081695,85.9050558342528
205,41.525969343945086,51.69701260989551,0.18121992666778516,0.40175478549020927,3.6377648783564815,12958.503267503069,81.58451421411243
1104,33.02395339326594,49.80972924283262,0.315780285872537,0.9241518278215612,3.939380170528519,57386.794953221404,62.35385406872351
1411,42.11171901525812,54.09555127988984,0.4201866558008281,1.1666165515154485,1.896882727011552,44378.54538002631,55.02651013768012
1025,44.675547294400765,58.14318236185706,0.3474632535683164,0.9108602047180466,1.954036556908813,52609.12169632835,59.11618232804405
1021,37.300584686808726,48.77359697289637,0.3301322383982571,0.9132979075857166,1.9278691077200425,45727.36687487099,62.60928471999088
1413,16.94959228448682,27.286701186010973,0.3651767540277398,1.1056154118071788,1.6359393840582415,48067.14915909871,59.91246926132734
565,27.047407092764622,33.27116904472991,0.20117337890758596,0.5732045410201126,3.235904842182391,37897.81920475498,76.96707865281964
1129,40.13477205849736,47.59226512879619,0.36481131328937794,1.0012422511397356,3.1564851687175466,28847.55591777624,60.002889608827914
702,21.91707587415057,29.13653801513553,0.23797183602923608,0.660893207481523,2.175257046926837,28505.70251842152,76.5288686110453
401,39.91927553251874,52.058476289687405,0.22105811803901174,0.5158945740992253,0.6563142573261456,10277.530515297007,81.02787388009789
729,18.61016286104988,22.7693293354799,0.21763277047934726,0.6749106310413893,1.583457555295757,21724.453200149266,73.91461943431605
161,16.40836071443439,34.91061114707642,0.12008806632432147,0.29335850985858236,1.5230606629419312,6416.624564343302,90.96925454448775
201,26.522718344737488,41.494510959833526,0.14089884331400934,0.340095127987571,3.3388053617009046,5570.425413163204,86.59923166651829
995,16.101958122798408,25.327979479235893,0.2826417963448521,0.861855111922372,0.8065145069566115,54557.368984767774,70.1094298964411
269,43.71810788949977,48.573342490974575,0.18900461943719063,0.4234650583044356,3.3198638266494647,7893.306112414159,82.83066402795727
815,39.786170873818975,57.66202992880842,0.29800842102243924,0.7816377523541159,2.8421427826970005,48969.83058819338,63.98473943000244
1294,39.02309061389625,55.85109623571722,0.3852174500178767,1.0716215426391915,3.0635451069565725,35755.944686977324,58.15909502532578
455,33.89333768988459,48.88432563879382,0.1982675261292123,0.4842566017293789,2.012746156547582,12724.277356724951,80.85178249433639
1485,21.489720691096604,28.377567544498966,0.39084369557005516,1.1605462816439702,2.8790402860061537,59795.44800322003,55.131140726223926
1275,30.547811000291766,39.79185047409781,0.3639538766292285,1.0265322166835034,2.6316013064742054,89031.43471679144,54.06761653961662
1016,32.918222172910234,36.76769071705385,0.31820250813453166,0.8933346184143092,3.191430683300203,57982.77703514448,62.57233866297716
295,30.750945025808043,36.15365647090361,0.13862377529121467,0.40646130055027985,2.0636944206388823,18734.43655595156,86.91431064994613
719,22.80700103854582,38.90130051024701,0.24624036291277873,0.6388049608318616,2.1548896871370586,23063.798335701962,76.02649939346887
337,30.457437729441775,45.32813466875408,0.17516823928541575,0.4368635474624933,2.752516779589371,22480.013550216096,82.30852339116176
878,29.735590226058797,42.41833395962562,0.2715896447119349,0.7861540383136215,0.878271227832359,22307.620295726923,71.66506963647247
1076,44.890073274201725,63.01315434087284,0.36420578171688484,0.9237799596916662,2.0268555692751105,38362.48546943573,62.859037748572725
791,41.923084441386116,54.42188176202093,0.29840982616030154,0.8012170986008066,3.9018279584093194,44141.45130148224,64.06231870330097
216,28.901422446468597,39.30684644581359,0.14772964293018864,0.37127341225229604,0.6314331202101596,9452.661212815745,87.14251504908755
763,33.68812148805356,41.814794921557294,0.25845454918090693,0.7370097154557262,1.6060165300323783,56621.977894063195,67.85549589207129
187,37.43614812276686,56.36422122601796,0.16405260359232746,0.36038416704856435,1.5993843668127976,4958.671957751275,86.87246889396056
379,16.04595480701475,19.53483311445311,0.15912297045990562,0.433681149146363,2.7171244173252043,28398.43528239749,85.81347541464253
492,41.8476432368352,60.603615933929746,0.2413386293035882,0.5831876280683245,0.8703012579844897,27641.244688388375,76.2525047469269
1064,40.803804492537715,57.68466837129604,0.3399702538364706,0.9763284855547956,2.699904108076014,56323.21211251234,58.68447521419455
1180,28.722962933211218,33.06170157485384,0.3553951472150724,1.0248362838680283,0.8326408422806679,33011.23411127449,66.20597762875612
14,26.735092982411395,38.90481142056596,0.10086765593146513,0.2292881411079331,0.8323377659641585,541.3302136661235,94.851848755332
64,23.188781245689448,40.78664491717301,0.0957192446459547,0.24555112900816134,3.048641750159688,4558.920602533106,92.44723436056773
520,29.30030484991105,41.592869794839814,0.20127778214504932,0.5622314148057579,1.6344731084147872,22210.396082920353,79.44517076512447
1367,16.331299905997103,34.66089669408831,0.3554384844206381,1.1211572777245948,3.920980316998117,79398.99625193661,56.7770090497492
1152,40.565806000410234,59.539514703099,0.3608764669102332,1.0015061561534209,0.6307352775244423,86370.98978411837,57.45401812329983
647,16.062671052556354,25.66559245187386,0.21480395351262047,0.61748393213752,2.0578733230129793,24685.305242515056,78.13430948325626
1495,24.87154096109613,33.66318686640996,0.3978393416110078,1.1686352420009096,0.8959757818590828,80437.04570633342,53.08052655310586
1086,42.947684649569695,61.80146542101451,0.36286855445978267,0.9745405703021279,1.7298263836533803,64966.572143730176,57.29239652214624
1162,37.056379635703586,51.20890073639761,0.35390181828678147,0.9777417455771137,3.993778577131677,38614.84302545062,58.19891574117988
592,23.441728817325803,27.530137081592848,0.19532069498593743,0.5811066807446624,3.610948791084861,19200.707885406988,78.13417483511617
391,22.579472818826552,25.340724304834815,0.17214797875299517,0.4343256419077634,0.6691354309938892,18695.81967291729,86.80070363763272
418,15.152464194540778,27.315787112491513,0.14383714151141674,0.43459455802557345,2.471395453389892,18513.481704769147,83.87414827636059
288,35.871428785492505,54.61450616338415,0.182056767380962,0.44836077795170115,2.767378066885525,17484.702290745317,83.59167729538711
378,16.46350745019519,33.65998409349992,0.16909894489023952,0.46150120695503444,1.2333711838254398,10763.71578037828,85.25703397095378
230,30.978075582022864,45.143335018380924,0.14809390630122055,0.36046019516043165,1.0078695068875758,16929.91617301794,84.17850913449328
1017,43.86365917776149,48.36774445780107,0.35531288521944154,0.9285349720549971,3.665333971329332,26150.984518724574,63.160359289328035
40,18.284065801633616,24.860230709110137,0.10299644405055156,0.2603024265945061,3.8908575451918184,2202.6336486723026,94.7312051853546
1051,41.83439792904203,59.59360000698912,0.3559335974122346,0.9233122829742131,3.9716250006187463,55841.342912831264,57.743566074164264
134,44.74426005435144,50.03479031417565,0.1681841586730492,0.33132911744943244,3.264166208071221,4252.595396827162,82.49587098155347
200,16.84551078717705,23.857420135684873,0.1137633698168359,0.2979233647366531,2.8222572429184,6509.159827135298,91.12548896422271
779,41.487188074123836,45.81999979564179,0.296582530426389,0.7672854792263338,1.7100558826754928,50349.78814960071,66.17432101351768
929,30.4823706133085,44.6523187787679,0.2905187321589336,0.7930877172455966,1.0998940931366334,64452.27619326913,67.37587717008324
1056,42.1954115833374,61.187093079875176,0.3467696682277083,0.9575836337285696,0.7764320977818109,41343.295798663035,64.79557583910078
1071,32.13956825758722,38.98099282630417,0.32676562658713826,0.9020329027274486,2.926541139930222,50227.97027019554,63.26199962161549
502,34.86336030319694,45.42067924449827,0.23137367917436283,0.5829355261640979,3.246531953127754,21460.375530062673,77.955128899607
406,31.313367239921977,44.731482554723655,0.20113000453907726,0.49217454342850464,3.3925877835924303,11622.704363629033,82.02914960521669
804,40.93478640922046,60.925178877101814,0.2918639148353172,0.7705267561855861,3.698177511563295,47162.81068983554,67.70400822848666
98,37.01729756861105,40.90384273856735,0.12411852320182057,0.2560753096490098,3.5797534727343074,6493.4453805478815,87.95154933949355
683,30.637809365412448,41.61208375651521,0.24152334406553289,0.6830543377828385,3.999094452903324,27486.630054909725,74.31041593725716
725,41.044824121546405,49.976986279791404,0.284131871137937,0.7117282853980963,1.3542240383853794,54018.87251911354,69.15135560156457
960,22.358565967660038,39.94332894166243,0.2895182345457859,0.810097547034069,3.171576653242737,27640.874749553037,69.97822062093148
612,19.720219791075777,30.287638949285583,0.1968082202380229,0.6285500445536694,2.552608293311792,35550.79584272434,82.39732986119556
1485,19.81200315990216,23.80959860243483,0.3685581265951155,1.1473558981332908,1.4143579635875383,70405.9300785621,56.51220701117144
642,25.020266362357138,38.43990097751564,0.23039562422628884,0.6525230772372081,3.9366686280042997,30385.92102552365,72.53193090737943
1028,22.160700939030527,38.03475206778036,0.2893508302009033,0.8675988241683219,3.6426433667098825,49222.98466412397,65.49207975521541
1241,42.902710515292156,44.95457304527322,0.37439745642220856,1.0366273365069223,0.9498048395544075,47076.20406437863,58.202292853849485
502,18.17502281485752,35.63624315242885,0.19347612291754157,0.5068343503519497,0.5915541981319694,30510.626966039035,81.77241406615627
766,35.96972214118763,41.318136141289614,0.287161832086532,0.7450177907553253,2.909157668164369,46786.38094905653,69.81098801195891
397,20.676646193550177,32.61389475731098,0.16324627211673737,0.4351323396495736,2.614457200997873,15530.582635600666,86.04648492077149
870,41.44911398311051,50.93346899548461,0.3064506248900993,0.7973784464194288,3.775354684389011,58085.83104734258,63.392649082991234
794,43.839458645547225,58.793227344536774,0.2957364506312508,0.740819994178107,1.3190185050612944,32428.744262918102,67.20530470706437
392,28.964100263099507,37.64500932924286,0.18468615947923386,0.4807129105709906,0.7953578176324547,24011.82523013623,82.94497941156202
206,41.37214440684395,59.02788158711475,0.17435027357525087,0.42308857124081795,1.4072536682019527,6396.297605374284,84.27396009939305
1038,15.154355122641443,30.303289619899665,0.2954736995236844,0.8809311738889503,0.566246741790122,34705.6152615144,70.66665953020352
891,39.598407522243,53.25724460137559,0.3006575715771901,0.8150732781355938,0.6256246291612635,36343.69596284259,68.20354533788577
1484,21.858754845747704,38.19108556587908,0.3752647343463347,1.1431062437593988,3.7020023207226584,81165.43356095532,54.559781067147114
863,42.261039278081036,57.83345390679192,0.32402217789219967,0.7730710672227676,1.732058038756574,49428.82059840587,65.93239612479702
742,15.033603344403284,17.680499492991245,0.2393614259337071,0.675557002682461,1.9378315035338822,33254.81397999332,75.14949051008878
1264,31.68545205119271,40.790670420399614,0.35513452538989143,1.0032279125634629,0.5643007908833655,36519.43447658449,60.20165178941666
563,37.69907411354804,56.45360546524486,0.23935446831485566,0.6151136125358724,1.446826230601463,24592.81545641019,76.1974006532987
1020,22.76064992093724,27.02368676279731,0.30962832148773556,0.874354466011918,3.3165409430950086,60627.14331391673,64.10453581294207
95,20.793985937618793,36.06172384539572,0.11807841132049797,0.26230800276044675,2.6542183588335173,5562.228440369001,90.9733290451783
484,17.52294673403954,37.06559933807547,0.18646602656737193,0.5195971659706183,3.1382321038024537,15976.753199571716,83.24398585428918
1430,24.79300729509879,27.732582617908278,0.38388374567428013,1.134726077869275,2.0652480927782477,36306.55387423115,56.40446581958691
230,31.795329369264884,46.07481922054387,0.17686369798914936,0.4346089183761078,1.584052276129655,14409.288598905343,84.00543979700586
748,18.47531570340773,28.902090246826276,0.23875922013141004,0.6994394141666266,2.189835326649296,22678.169422808114,76.2086240646853
1194,26.30086085960396,38.72601545634896,0.336252129126001,0.9854420107519386,1.6307487394201292,34766.243894667845,63.16035058845432
540,15.272172139581748,18.808316196299597,0.19725510156761944,0.5337558324081155,3.436398838359238,13572.932854522414,80.76499024875123
1059,39.560382614995255,42.33450774860017,0.34188135164950473,0.9123888395972559,1.54185800457496,49381.240209419295,62.31816362563361
524,18.853461542795742,32.85706143271233,0.1960049003581277,0.5567828405784854,2.809172741585793,26285.51420360134,81.14295283964542
1183,23.50028844796745,40.31985818474037,0.335632068911847,0.9719570952454079,0.9794377780833474,67292.82832968913,61.75835530890302
1266,15.552831562146524,31.629107590939938,0.33927341886196216,1.0185154144568866,2.9040327280721847,50390.841117106684,58.94109155452878
1109,27.96722351677537,39.755726618367646,0.31794988449955863,0.9446998718829015,3.6965489906001183,67118.05052364695,59.8219313972133
577,40.20364508223656,44.00124786268777,0.23129622629277302,0.5780926960484913,2.630041041239679,19310.224086190265,76.51824300851433
681,26.7645363433559,41.14933633240415,0.2540703999190477,0.7052251876034371,2.45949383012067,45354.26130840733,73.78571887652532
556,20.384919702715003,26.738919606689628,0.20446568502332169,0.587146457766966,3.863913938075741,29797.38354315439,79.08414809242979
1012,37.610965021515575,56.01020167132848,0.33533040281711696,0.8661076789407874,2.695887943605462,54844.82506262565,63.907826397265794
645,38.66420945612233,55.75298592794502,0.2387308267104684,0.6915388410307817,1.408426516455789,22890.257094376237,75.15898443459407
795,20.212604259227003,34.98149766680004,0.260092039605599,0.736537973908348,1.5233685834670914,22820.822784690434,75.28616843143999
1051,38.125623256229694,57.20485046119004,0.3312363900589017,0.9083129020622229,2.9685732488757455,50696.28840188929,60.318968090513984
1363,43.41893664769014,45.98452943489305,0.40137569162728987,1.1372320744248463,3.074028078622652,76028.95452350877,47.822869039341285
1354,19.99132760796817,35.24293525906189,0.36014892353961653,1.0542292155087651,1.5622368112615532,40284.64525139611,59.22231460785866
1371,38.12952877596407,46.073898804019365,0.3906792554465029,1.1281376735996744,1.7087039227421557,99434.13822890582,49.90097508635946
1496,36.25716013807888,54.566346080433455,0.4216970032939017,1.1885664747859759,3.9686977805868047,110734.99414541395,45.0
1254,29.207216653052654,36.00737019296825,0.35785104983596044,1.0714284505125646,0.856833923530971,65550.13480110925,58.75911747619475
189,16.73761381676395,31.785030804434257,0.13187918668586673,0.3350570279011681,1.9162575995403475,13703.153517333689,89.0838474316467
1248,17.24083253273562,35.03847888644968,0.34921511008686595,1.0312545931456958,0.7185663591912761,42397.382825045235,65.4012224523164
1408,40.57243977595943,43.322262506847714,0.42756003748033466,1.1605507429833588,3.3737742669938435,36989.616236638554,52.14909323793684
1400,44.70445118251941,53.862107615176065,0.3967637525710777,1.1524464235631604,0.8232104363090129,37758.667470327295,56.371806644514564
1306,35.281567715602634,51.00313029199753,0.37241146713277234,1.0690421592892845,2.859025747619489,71014.56490656867,54.387824067688435
632,28.378749210309643,38.56728922144621,0.21040863078239566,0.5770533227724359,0.6976919840121871,17747.883516603622,77.81680913884709
627,34.42720930205723,41.23775663834194,0.23231899585976415,0.624807540633952,2.8549926323339188,45725.40477393513,71.85861428221712
972,32.83187577685636,38.788372055673776,0.3035685694446744,0.8917045047108602,3.4506293142469615,31197.954042906775,63.12060776604502
1282,26.508367812168654,30.875696616663454,0.36352235177660674,1.0662063626527942,1.895875344234201,51582.731867995935,60.78297748088298
1382,16.968784337220388,34.39711641463347,0.35513823632951536,1.0713863822172884,2.327442727012619,91385.98011808588,57.93675185400079
709,39.64538842222323,52.00178568075123,0.26617007613496,0.6656207761419334,1.9053960830184886,25479.3444540401,72.17768470385279
1479,26.155005877161738,29.529934887007947,0.3999276585863211,1.1548633667389727,1.5517106552142361,54942.51750271549,55.61493709085816
1434,39.563569300712814,48.45001512498425,0.3988340421493475,1.1240713704985277,3.3114219021949487,81903.552130216,49.74463678178694
648,22.57526249065147,31.194468205143444,0.2163645934516643,0.5819373520133272,1.452009008058464,25145.189267052097,77.19900004008032
317,15.030884395369002,20.302189828139333,0.1384262025325643,0.4086232656423832,3.0303019853630646,11371.54499902205,88.29929212596663
1248,19.768148498302697,29.607285756802128,0.33711227711029196,1.0049824804599539,1.2216897773932078,47060.68937267303,63.78011735264017
1257,29.05618250305753,37.03397108013399,0.36028190490837053,1.0710404548569235,1.3744882862741536,62262.195333564676,54.64849194701931
683,43.3291090487349,51.481575747594185,0.28826471599480025,0.6991648212178077,1.677614069020243,50067.310653780114,67.56880603507486
663,18.06580859081157,33.36828663099483,0.22781497879243406,0.6385323558557382,2.562047320878259,44163.68776275472,72.37234416704025
1397,40.62629323384698,46.64503417294051,0.4029594862227746,1.1144678964323913,2.090478117058394,54805.026979528375,56.396370841447215
1495,30.81072288635586,44.36420214575226,0.408008155178197,1.1757123189905117,3.1080068343973712,64537.1473352328,51.83168118114738
1256,39.7776229739969,52.04931620385373,0.37746085457707257,1.0509108262538354,1.2474855511766731,60571.36933165606,57.55159948087121
1136,23.951232929699778,36.17689815178139,0.3199609406941921,0.9308600494767975,0.5373530074709194,84003.20395056506,61.31223638521074
441,40.19841494017415,54.13254717072612,0.22132198813855739,0.5430571983785788,3.21795115124827,14826.20982680253,79.56374536798772
563,38.184683400504134,50.0555600520259,0.2203715712712992,0.6090780767905868,3.3757726685802534,24138.149363296503,76.68452679917378
1291,21.901610490943018,39.72820255817794,0.36081036486195084,1.066700789543432,0.7081805708793634,79359.45436658425,58.1851830405804
1409,18.94005379228134,33.10049544738602,0.3866156154917162,1.1121520469082333,2.6381763275543877,103134.83607924706,55.06165006795119
1410,41.041629675968785,52.88696820065377,0.4113848539452194,1.1570547422969901,1.8237237435557727,46225.102499878754,54.68649991755387
1136,43.897099603203955,60.832835768381564,0.36210055495522964,1.0048025934454643,3.278634793180809,41315.18139823884,56.89128908178229
951,15.939069412425487,28.849707581228124,0.2736485812969377,0.8294930277049155,3.5604509396876747,34506.781767264954,70.07296328201247
1104,36.93810200921057,44.178698469343786,0.35487006378802327,0.954220942852545,3.4785131837903718,28755.44802796246,62.887533388535765
698,42.285735328434555,48.013443855612834,0.27092853348869667,0.7184775292824408,3.2202148657279825,38533.63531183514,69.32688082962991
112,40.72080276277496,45.46270290470318,0.16318105718656728,0.3472401988076348,1.4416828005975704,6555.937215217005,86.42417706015154
1,43.935614168106255,62.125807993936085,0.14295617506074496,0.2506276278021154,3.3416137524891085,55.12629450626267,90.85879195155046
641,37.802822353142915,52.5852601255081,0.27742175914633277,0.705309270227314,2.3671746656720245,18310.901810680698,71.64764512409165
219,28.26896287142731,47.14177475838508,0.14705130559123167,0.3670924308781274,0.6846481519123179,6233.069876914667,84.5828014723159
854,24.358559714853914,37.21781221772289,0.24975711495249947,0.7064807258164688,2.0992859746438715,30333.505876899097,75.29011506934185
1248,24.622282213143823,35.14349808005225,0.3345151732194326,0.9947411366490918,3.7975527096049766,49314.377779612274,58.590369882323145
384,36.73268017842351,39.807576979899515,0.20038464273084863,0.49485872210871784,3.607507724074434,24701.638193472907,78.35824481075902
1426,37.37511036092893,51.46467142875746,0.4202290416620653,1.1625583604181264,0.8579249834899061,47014.52594789807,54.55698437142265
1153,21.01077430646138,33.49053198228954,0.31609645720871554,0.9650803171604292,3.104443400000296,31366.916275317726,67.10098265443938
1076,41.04368440471593,60.86744448929312,0.3449780443106785,0.9696630229863763,3.3202750308538214,48096.52791496237,62.445312426747996
729,36.44772120606743,42.7525792061478,0.27554386978545065,0.7146028405642839,1.4498586588286768,33402.494601672995,69.87909260538964
1439,31.88250859030148,43.435780985464525,0.3919126911718184,1.1360507189791071,2.150629997593823,68417.78298269527,55.77550807147912
246,29.145973803075382,42.86320583520069,0.15137925361420257,0.3774304108696567,2.98845779512289,16320.913591531711,87.22543587776612
835,31.296984173698743,44.89962531906093,0.2679167014712949,0.7514984304494203,2.036645210874018,24966.726070861816,71.80391930580483
1462,19.777372148377935,31.880655921449183,0.39373702522558146,1.1454343923946593,0.8947892160330193,88008.16622504544,55.613592170523496
202,21.111037478288225,37.095741664178284,0.14803880307454015,0.2842706315029823,2.9705885563860255,8463.250267557436,89.88308217218551
